#Coverage	Number of genomic locations
0.0	2.403100175E9
1.0	1.46178681E8
2.0	7.0773194E7
3.0	4.0337766E7
4.0	2.3648274E7
5.0	1.4226966E7
6.0	8797919.0
7.0	5629556.0
8.0	3700828.0
9.0	2510301.0
10.0	1729345.0
11.0	1217726.0
12.0	872282.0
13.0	632438.0
14.0	466323.0
15.0	347724.0
16.0	264007.0
17.0	201654.0
18.0	156308.0
19.0	122867.0
20.0	97233.0
21.0	78971.0
22.0	63787.0
23.0	52048.0
24.0	43296.0
25.0	36100.0
26.0	30179.0
27.0	25596.0
28.0	20832.0
29.0	17995.0
30.0	15919.0
31.0	13440.0
32.0	12041.0
33.0	10570.0
34.0	9338.0
35.0	8396.0
36.0	7283.0
37.0	6723.0
38.0	5936.0
39.0	5519.0
40.0	5159.0
41.0	4620.0
42.0	4027.0
43.0	3833.0
44.0	3436.0
45.0	2948.0
46.0	2630.0
47.0	2442.0
48.0	2264.0
49.0	2062.0
50.0	1883.0
51.0	1754.0
52.0	1655.0
53.0	1519.0
54.0	1416.0
55.0	1336.0
56.0	1287.0
57.0	1303.0
58.0	1255.0
59.0	1159.0
60.0	1071.0
61.0	980.0
62.0	910.0
63.0	916.0
64.0	821.0
65.0	678.0
66.0	595.0
67.0	573.0
68.0	510.0
69.0	470.0
70.0	418.0
71.0	373.0
72.0	278.0
73.0	325.0
74.0	225.0
75.0	237.0
76.0	209.0
77.0	275.0
78.0	319.0
79.0	711.0
80.0	2162.0
81.0	848.0
82.0	203.0
83.0	36.0
84.0	2.0
